Year,Player,TM,ATT,RusYDS,RusY/A,RusTD,FL,G,TmRBWR,RYOE,RYOE/ATT,RYOE%,TGT,REC,RecYDS,Y/R,RecTD,Routes,Y/RR,Open,Catch,YAC,Overall,Snaps,Snaps/G,Rush%,Tgt%,Touch %,Util%,In5ATT,In5RushTD,In5Rush%,RusTD%,xRusTD%,In5REC,In5TG,In5RecTD,RecTD%,xRecTD%,significant_injury,position,gsis_id,birth_date,draft_round,draft_pick,rookie_season,last_season,age,year_signed,years,inflated_value,inflated_guaranteed,inflated_apy,pct_gtd_sign
2020,Justice Hill,BAL,12.0,60.0,5.0,0.0,0.0,12.0,73.0,,,,5.0,5.0,20.0,4.0,0.0,,,,,,,73.0,6.0,16.0,7.0,23.0,23.0,2.0,0.0,0.091,,,0.0,0.0,0.0,,,0.0,RB,00-0034975,1997-11-14,4.0,113.0,2019.0,2026.0,22.8,2019.0,4.0,5.220036,1.186965,1.305009,0.227
2021,Justice Hill,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,RB,00-0034975,1997-11-14,4.0,113.0,2019.0,2026.0,23.8,2019.0,4.0,5.220036,1.186965,1.305009,0.227
2022,Justice Hill,BAL,49.0,262.0,5.3,0.0,1.0,15.0,77.0,,,,12.0,12.0,58.0,4.8,0.0,,,,,,,264.0,18.0,19.0,5.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0026,0.0,RB,00-0034975,1997-11-14,4.0,113.0,2019.0,2026.0,24.8,2019.0,4.0,5.220036,1.186965,1.305009,0.227
2023,Justice Hill,BAL,84.0,387.0,4.6,3.0,1.0,16.0,74.0,,,,39.0,28.0,206.0,7.4,1.0,232.0,1.08,50.0,57.0,55.0,57.0,436.0,27.0,19.0,9.0,26.0,28.0,4.0,2.0,0.143,0.0357,0.0365,0.0,0.0,0.0,0.0256,0.0175,0.0,RB,00-0034975,1997-11-14,4.0,113.0,2019.0,2026.0,25.8,2023.0,2.0,6.042758,1.674822,3.021379,0.277
2024,Justice Hill,BAL,47.0,228.0,4.9,1.0,0.0,15.0,74.0,,,,51.0,42.0,383.0,9.1,3.0,215.0,1.87,78.0,71.0,34.0,57.0,414.0,28.0,11.0,12.0,21.0,24.0,1.0,0.0,0.053,0.0213,0.0205,0.0,0.0,0.0,0.0577,0.0416,0.0,RB,00-0034975,1997-11-14,4.0,113.0,2019.0,2026.0,26.8,2024.0,2.0,7.075959,5.237597,3.53798,0.74
2025,Justice Hill,BAL,18.0,93.0,5.2,2.0,0.0,10.0,71.0,,,,27.0,21.0,169.0,8.0,1.0,101.0,1.67,58.0,53.0,55.0,58.0,219.0,22.0,8.0,12.0,18.0,21.0,1.0,1.0,0.036,,,0.0,0.0,0.0,,,0.0,RB,00-0034975,1997-11-14,4.0,113.0,2019.0,2026.0,27.8,2024.0,2.0,7.075959,5.237597,3.53798,0.74
2018,Justin Jackson,LAC,50.0,206.0,4.1,2.0,0.0,13.0,,,,,19.0,15.0,135.0,9.0,0.0,,,,,,,149.0,11.0,34.0,13.0,44.0,46.0,2.0,1.0,0.182,0.04,0.0319,0.0,0.0,0.0,0.0,0.0129,0.0,RB,00-0034440,1996-04-22,7.0,251.0,2018.0,2022.0,22.36,2018.0,4.0,4.298852,0.117407,1.074713,0.027
2019,Justin Jackson,LAC,29.0,200.0,6.9,0.0,0.0,7.0,,,,,11.0,9.0,22.0,2.4,0.0,,,,,,,93.0,13.0,31.0,12.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0276,0.0,RB,00-0034440,1996-04-22,7.0,251.0,2018.0,2022.0,23.36,2018.0,4.0,4.298852,0.117407,1.074713,0.027
2020,Justin Jackson,LAC,59.0,270.0,4.6,0.0,0.0,9.0,67.0,,,,24.0,19.0,173.0,9.1,0.0,,,,,,,190.0,21.0,31.0,13.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0023,0.0,RB,00-0034440,1996-04-22,7.0,251.0,2018.0,2022.0,24.36,2018.0,4.0,4.298852,0.117407,1.074713,0.027
2021,Justin Jackson,LAC,68.0,364.0,5.4,2.0,1.0,14.0,70.0,,,,25.0,22.0,178.0,8.1,0.0,95.0,1.87,73.0,50.0,54.0,62.0,231.0,17.0,29.0,11.0,39.0,40.0,2.0,0.0,0.091,0.0294,0.0316,0.0,0.0,0.0,0.0,0.0149,0.0,RB,00-0034440,1996-04-22,7.0,251.0,2018.0,2022.0,25.36,2018.0,4.0,4.298852,0.117407,1.074713,0.027
2022,Justin Jackson,DET,42.0,170.0,4.0,1.0,0.0,15.0,72.0,,,,19.0,12.0,101.0,8.4,1.0,,,,,,,187.0,16.0,22.0,10.0,29.0,33.0,1.0,0.0,0.029,0.0238,0.0222,1.0,1.0,1.0,0.0526,0.0489,0.0,RB,00-0034440,1996-04-22,7.0,251.0,2018.0,2022.0,26.36,2022.0,1.0,0.401021,0.0,0.401021,0.0
2025,Kaleb Johnson,PIT,28.0,69.0,2.5,0.0,0.0,10.0,72.0,,,,2.0,1.0,9.0,9.0,0.0,,,,,,,51.0,5.0,55.0,4.0,57.0,59.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0072,0.0,RB,00-0040142,2003-08-14,3.0,83.0,2025.0,2026.0,22.05,2025.0,4.0,6.874159,1.374633,1.71854,0.2
2018,Kalen Ballage,MIA,36.0,191.0,5.3,1.0,1.0,12.0,,,,,11.0,9.0,56.0,6.2,0.0,,,,,,,92.0,8.0,39.0,12.0,49.0,51.0,0.0,0.0,0.0,0.0278,0.0166,0.0,0.0,0.0,0.0,0.0126,0.0,RB,00-0034799,1995-12-22,4.0,131.0,2018.0,2021.0,22.69,2018.0,4.0,5.182918,1.001473,1.295729,0.193
2019,Kalen Ballage,MIA,74.0,135.0,1.8,3.0,0.0,12.0,,,,,24.0,14.0,63.0,4.5,0.0,,,,,,,252.0,21.0,29.0,10.0,35.0,39.0,7.0,3.0,0.389,0.0405,0.0468,0.0,0.0,0.0,0.0,0.0147,1.0,RB,00-0034799,1995-12-22,4.0,131.0,2018.0,2021.0,23.69,2018.0,4.0,5.182918,1.001473,1.295729,0.193
2020,Kalen Ballage,LAC,91.0,303.0,3.3,3.0,0.0,11.0,67.0,-51.0,-0.57,40.4,37.0,29.0,166.0,5.7,0.0,106.0,1.57,53.0,48.0,39.0,41.0,300.0,27.0,30.0,12.0,40.0,43.0,5.0,2.0,0.385,0.033,0.0423,0.0,0.0,0.0,0.0,0.0078,0.0,RB,00-0034799,1995-12-22,4.0,131.0,2018.0,2021.0,24.7,2020.0,2.0,2.537861,0.0,1.26893,0.0
2018,Kareem Hunt,KC,181.0,824.0,4.6,7.0,0.0,11.0,,94.0,0.53,38.4,35.0,26.0,378.0,14.5,7.0,190.0,1.99,32.0,50.0,99.0,87.0,503.0,46.0,36.0,7.0,41.0,43.0,11.0,6.0,0.55,0.0387,0.038,1.0,2.0,1.0,0.2,0.1337,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,23.07,2017.0,4.0,5.926105,1.399501,1.481527,0.236
2019,Kareem Hunt,CLE,43.0,179.0,4.2,2.0,0.0,9.0,,,,,44.0,37.0,285.0,7.7,1.0,141.0,2.02,50.0,59.0,49.0,54.0,309.0,39.0,14.0,14.0,26.0,28.0,1.0,1.0,0.053,0.0465,0.0329,0.0,0.0,0.0,0.0227,0.0179,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,24.07,2019.0,1.0,1.760468,0.0,1.760468,0.0
2020,Kareem Hunt,CLE,198.0,841.0,4.2,6.0,0.0,16.0,71.0,36.0,0.18,41.4,51.0,38.0,304.0,8.0,5.0,216.0,1.48,43.0,43.0,60.0,53.0,549.0,34.0,36.0,9.0,43.0,45.0,13.0,5.0,0.542,0.0303,0.0348,1.0,1.0,1.0,0.098,0.07,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,25.07,2020.0,2.0,18.236125,8.371901,9.118063,0.459
2021,Kareem Hunt,CLE,78.0,386.0,4.9,5.0,0.0,8.0,72.0,,,,27.0,22.0,174.0,7.9,0.0,,,,,,,234.0,29.0,33.0,12.0,43.0,45.0,4.0,3.0,0.222,0.0641,0.0494,0.0,0.0,0.0,0.0,0.0117,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,26.07,2020.0,2.0,18.236125,8.371901,9.118063,0.459
2022,Kareem Hunt,CLE,123.0,468.0,3.8,3.0,0.0,17.0,72.0,-10.0,-0.08,41.0,44.0,35.0,210.0,6.0,1.0,212.0,0.99,56.0,80.0,50.0,66.0,492.0,29.0,25.0,9.0,32.0,34.0,5.0,2.0,0.294,0.0244,0.0286,1.0,1.0,1.0,0.0227,0.0288,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,27.07,,,,,,
2023,Kareem Hunt,CLE,135.0,411.0,3.0,9.0,0.0,15.0,70.0,-101.0,-0.75,35.1,21.0,15.0,84.0,5.6,0.0,,,,,,,339.0,23.0,40.0,6.0,44.0,46.0,12.0,7.0,0.667,0.0667,0.0574,0.0,0.0,0.0,0.0,0.0049,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,28.07,2023.0,1.0,1.808808,0.669929,1.808808,0.37
2024,Kareem Hunt,KC,200.0,728.0,3.6,7.0,0.0,13.0,73.0,-112.0,-0.57,34.2,32.0,23.0,176.0,7.7,0.0,181.0,1.04,45.0,58.0,41.0,45.0,477.0,37.0,42.0,7.0,47.0,49.0,17.0,6.0,0.68,0.035,0.0399,1.0,2.0,0.0,0.0,0.0427,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,29.07,2024.0,1.0,1.426985,0.0,1.426985,0.0
2025,Kareem Hunt,KC,163.0,611.0,3.7,8.0,1.0,17.0,70.0,18.0,0.11,44.7,25.0,18.0,143.0,7.9,1.0,,,,,,,529.0,31.0,31.0,5.0,34.0,36.0,15.0,8.0,0.938,0.0491,0.0481,1.0,1.0,1.0,0.04,0.0414,0.0,RB,00-0033923,1995-08-06,3.0,86.0,2017.0,2025.0,30.07,2025.0,1.0,1.618195,0.916977,1.618195,0.567
2020,Ke'Shawn Vaughn,TB,26.0,109.0,4.2,0.0,1.0,10.0,70.0,,,,10.0,5.0,34.0,6.8,1.0,,,,,,,99.0,10.0,26.0,10.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.1,0.076,0.0,RB,00-0036450,1997-05-04,3.0,76.0,2020.0,2024.0,23.33,2020.0,4.0,7.155308,1.548411,1.788827,0.216
2021,Ke'Shawn Vaughn,TB,36.0,180.0,5.0,2.0,0.0,6.0,70.0,,,,8.0,4.0,26.0,6.5,0.0,,,,,,,111.0,19.0,32.0,7.0,36.0,40.0,0.0,0.0,0.0,0.0556,0.0408,0.0,0.0,0.0,0.0,0.0218,0.0,RB,00-0036450,1997-05-04,3.0,76.0,2020.0,2024.0,24.33,2020.0,4.0,7.155308,1.548411,1.788827,0.216
2022,Keaontay Ingram,ARI,27.0,60.0,2.2,1.0,0.0,11.0,73.0,,,,5.0,4.0,21.0,5.3,0.0,,,,,,,103.0,10.0,26.0,5.0,30.0,31.0,2.0,1.0,0.143,0.037,0.0406,0.0,0.0,0.0,0.0,0.0065,0.0,RB,00-0037299,1999-10-26,6.0,201.0,2022.0,2025.0,22.85,2022.0,4.0,5.541658,0.246787,1.385414,0.045
2023,Keaontay Ingram,ARI,35.0,74.0,2.1,0.0,0.0,7.0,72.0,,,,4.0,4.0,26.0,6.5,0.0,,,,,,,119.0,17.0,29.0,3.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0027,0.0,RB,00-0037299,1999-10-26,6.0,201.0,2022.0,2025.0,23.85,2023.0,1.0,0.289409,0.0,0.289409,0.0
2023,Keaton Mitchell,BAL,47.0,396.0,8.4,2.0,0.0,7.0,74.0,,,,11.0,9.0,93.0,10.3,0.0,,,,,,,135.0,19.0,35.0,8.0,41.0,43.0,0.0,0.0,0.0,0.0426,0.0255,0.0,0.0,0.0,0.0,0.0103,1.0,RB,00-0038454,2002-01-17,,,2023.0,2026.0,21.62,2023.0,3.0,3.635034,0.09781,1.211677,0.027
2024,Keaton Mitchell,BAL,15.0,30.0,2.0,0.0,0.0,4.0,74.0,,,,1.0,1.0,28.0,28.0,0.0,,,,,,,36.0,9.0,42.0,3.0,44.0,44.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,RB,00-0038454,2002-01-17,,,2023.0,2026.0,22.62,2023.0,3.0,3.635034,0.09781,1.211677,0.027
2025,Keaton Mitchell,BAL,59.0,341.0,5.8,1.0,0.0,13.0,71.0,,,,12.0,9.0,63.0,7.0,0.0,,,,,,,132.0,10.0,45.0,9.0,52.0,54.0,0.0,0.0,0.0,0.0169,0.0156,0.0,0.0,0.0,0.0,0.0056,0.0,RB,00-0038454,2002-01-17,,,2023.0,2026.0,23.62,2023.0,3.0,3.635034,0.09781,1.211677,0.027
2023,Kendre Miller,NO,41.0,156.0,3.8,1.0,0.0,8.0,72.0,,,,11.0,10.0,117.0,11.7,0.0,,,,,,,112.0,14.0,37.0,10.0,46.0,46.0,0.0,0.0,0.0,0.0244,0.0202,0.0,0.0,0.0,0.0,0.0023,0.0,RB,00-0038551,2002-06-11,3.0,71.0,2023.0,2026.0,21.22,2023.0,4.0,7.575973,1.490227,1.893993,0.197
2024,Kendre Miller,NO,39.0,148.0,3.8,1.0,0.0,7.0,71.0,,,,8.0,5.0,33.0,6.6,0.0,,,,,,,104.0,17.0,38.0,8.0,42.0,45.0,0.0,0.0,0.0,0.0256,0.0171,0.0,0.0,0.0,0.0,0.0039,0.0,RB,00-0038551,2002-06-11,3.0,71.0,2023.0,2026.0,22.23,2023.0,4.0,7.575973,1.490227,1.893993,0.197
2025,Kendre Miller,NO,47.0,193.0,4.1,1.0,0.0,7.0,70.0,,,,5.0,5.0,30.0,6.0,0.0,,,,,,,113.0,16.0,42.0,4.0,46.0,46.0,0.0,0.0,0.0,0.0213,0.0165,0.0,0.0,0.0,0.0,0.0015,1.0,RB,00-0038551,2002-06-11,3.0,71.0,2023.0,2026.0,23.23,2023.0,4.0,7.575973,1.490227,1.893993,0.197
2022,Kenneth Walker III,SEA,228.0,1050.0,4.6,9.0,0.0,15.0,71.0,96.0,0.43,34.7,35.0,27.0,165.0,6.1,0.0,237.0,0.71,37.0,52.0,52.0,48.0,575.0,38.0,40.0,6.0,44.0,46.0,6.0,2.0,1.0,0.0395,0.0354,0.0,0.0,0.0,0.0,0.0034,0.0,RB,00-0038134,2000-10-20,2.0,41.0,2022.0,2026.0,21.86,2022.0,4.0,12.212315,8.888496,3.053079,0.728
2023,Kenneth Walker III,SEA,219.0,905.0,4.1,8.0,0.0,15.0,68.0,,,,37.0,29.0,259.0,8.9,1.0,156.0,1.66,39.0,40.0,83.0,69.0,502.0,33.0,44.0,7.0,49.0,51.0,15.0,5.0,0.714,0.0365,0.0368,0.0,0.0,0.0,0.027,0.02,0.0,RB,00-0038134,2000-10-20,2.0,41.0,2022.0,2026.0,22.86,2022.0,4.0,12.212315,8.888496,3.053079,0.728
2024,Kenneth Walker III,SEA,153.0,573.0,3.7,7.0,0.0,11.0,69.0,-16.0,-0.1,40.4,53.0,46.0,299.0,6.5,1.0,180.0,1.66,58.0,57.0,45.0,52.0,469.0,43.0,33.0,11.0,42.0,44.0,12.0,4.0,0.5,0.0458,0.0421,0.0,0.0,0.0,0.0189,0.021,1.0,RB,00-0038134,2000-10-20,2.0,41.0,2022.0,2026.0,23.87,2022.0,4.0,12.212315,8.888496,3.053079,0.728
2025,Kenneth Walker III,SEA,221.0,1027.0,4.6,5.0,0.0,17.0,73.0,39.0,0.18,37.4,36.0,31.0,282.0,9.1,0.0,197.0,1.96,58.0,72.0,78.0,88.0,498.0,29.0,44.0,7.0,51.0,52.0,8.0,3.0,0.308,0.0226,0.0232,0.0,0.0,0.0,0.0,0.0105,0.0,RB,00-0038134,2000-10-20,2.0,41.0,2022.0,2026.0,24.87,2022.0,4.0,12.212315,8.888496,3.053079,0.728
2021,Kenny Gainwell,PHI,68.0,291.0,4.3,5.0,1.0,16.0,74.0,,,,50.0,33.0,253.0,7.7,1.0,148.0,2.04,65.0,28.0,50.0,45.0,298.0,19.0,23.0,17.0,34.0,40.0,3.0,1.0,0.103,0.0735,0.0535,0.0,0.0,0.0,0.02,0.0257,0.0,RB,00-0036919,1999-03-14,5.0,150.0,2021.0,2026.0,22.47,2021.0,4.0,6.297183,0.553752,1.574296,0.088
2022,Kenny Gainwell,PHI,53.0,240.0,4.5,4.0,0.0,17.0,75.0,,,,29.0,23.0,169.0,7.3,0.0,200.0,1.12,80.0,63.0,43.0,61.0,331.0,19.0,16.0,9.0,23.0,25.0,7.0,3.0,0.318,0.0755,0.073,0.0,1.0,0.0,0.0,0.0204,0.0,RB,00-0036919,1999-03-14,5.0,150.0,2021.0,2026.0,23.47,2021.0,4.0,6.297183,0.553752,1.574296,0.088
2023,Kenny Gainwell,PHI,84.0,364.0,4.3,2.0,1.0,16.0,73.0,,,,37.0,30.0,183.0,6.1,0.0,213.0,0.91,67.0,78.0,23.0,47.0,442.0,28.0,19.0,8.0,26.0,28.0,3.0,1.0,0.167,0.0238,0.0294,0.0,0.0,0.0,0.0,0.0044,0.0,RB,00-0036919,1999-03-14,5.0,150.0,2021.0,2026.0,24.47,2021.0,4.0,6.297183,0.553752,1.574296,0.088
2024,Kenny Gainwell,PHI,75.0,290.0,3.9,1.0,0.0,17.0,72.0,,,,22.0,16.0,116.0,7.3,0.0,119.0,1.19,64.0,49.0,53.0,57.0,301.0,18.0,25.0,7.0,30.0,32.0,3.0,0.0,0.15,0.0133,0.024,0.0,0.0,0.0,0.0,0.0113,0.0,RB,00-0036919,1999-03-14,5.0,150.0,2021.0,2026.0,25.47,2021.0,4.0,6.297183,0.553752,1.574296,0.088
2025,Kenny Gainwell,PIT,114.0,537.0,4.7,5.0,1.0,17.0,72.0,63.0,0.58,42.6,85.0,73.0,486.0,6.7,3.0,280.0,1.83,68.0,99.0,40.0,80.0,517.0,30.0,22.0,16.0,36.0,38.0,7.0,3.0,0.333,0.0439,0.0437,1.0,1.0,1.0,0.0353,0.0391,0.0,RB,00-0036919,1999-03-14,5.0,150.0,2021.0,2026.0,26.47,2025.0,1.0,1.931046,0.668854,1.931046,0.346
2018,Kenyan Drake,MIA,120.0,535.0,4.5,4.0,1.0,16.0,,13.0,0.11,37.6,73.0,53.0,477.0,9.0,5.0,210.0,2.27,48.0,55.0,52.0,53.0,545.0,34.0,22.0,13.0,32.0,35.0,1.0,0.0,0.5,0.0333,0.0232,1.0,2.0,1.0,0.0685,0.0485,0.0,RB,00-0033118,1994-01-26,3.0,73.0,2016.0,2023.0,24.6,2016.0,4.0,6.559126,1.593119,1.639782,0.243
2019,Kenyan Drake,ARI,170.0,817.0,4.8,8.0,1.0,14.0,,39.0,0.23,31.4,68.0,50.0,345.0,6.9,0.0,184.0,1.88,41.0,29.0,45.0,32.0,614.0,44.0,28.0,11.0,36.0,39.0,6.0,5.0,0.333,0.0471,0.038,0.0,0.0,0.0,0.0,0.0092,0.0,RB,00-0033118,1994-01-26,3.0,73.0,2016.0,2023.0,25.6,2016.0,4.0,6.559126,1.593119,1.639782,0.243
2020,Kenyan Drake,ARI,239.0,955.0,4.0,10.0,1.0,15.0,72.0,-64.0,-0.27,31.4,31.0,25.0,137.0,5.5,0.0,161.0,0.85,35.0,40.0,30.0,23.0,615.0,41.0,39.0,5.0,43.0,44.0,22.0,9.0,0.957,0.0418,0.0467,0.0,0.0,0.0,0.0,0.0063,0.0,RB,00-0033118,1994-01-26,3.0,73.0,2016.0,2023.0,26.6,2020.0,1.0,12.891421,12.891421,12.891421,1.0
2021,Kenyan Drake,LV,63.0,254.0,4.0,2.0,0.0,12.0,67.0,,,,40.0,30.0,291.0,9.7,1.0,123.0,2.37,53.0,51.0,64.0,63.0,280.0,23.0,23.0,14.0,33.0,37.0,1.0,1.0,0.071,0.0317,0.0254,0.0,0.0,0.0,0.025,0.0214,1.0,RB,00-0033118,1994-01-26,3.0,73.0,2016.0,2023.0,27.6,2021.0,2.0,18.154521,14.028493,9.07726,0.773
2022,Kenyan Drake,BAL,109.0,482.0,4.4,4.0,0.0,12.0,77.0,12.0,0.11,29.6,26.0,17.0,89.0,5.2,1.0,,,,,,,366.0,31.0,30.0,7.0,34.0,37.0,3.0,2.0,0.273,0.0367,0.0317,1.0,1.0,1.0,0.0385,0.041,0.0,RB,00-0033118,1994-01-26,3.0,73.0,2016.0,2023.0,28.6,2022.0,1.0,1.49732,0.0,1.49732,0.0
2018,Kerryon Johnson,DET,118.0,641.0,5.4,3.0,1.0,10.0,,152.0,1.29,44.9,39.0,32.0,213.0,6.7,1.0,122.0,1.75,63.0,57.0,50.0,58.0,346.0,35.0,34.0,11.0,43.0,45.0,2.0,1.0,0.118,0.0254,0.0222,0.0,0.0,0.0,0.0256,0.0278,1.0,RB,00-0034349,1997-06-30,2.0,43.0,2018.0,2021.0,21.17,,,,,,
2019,Kerryon Johnson,DET,113.0,403.0,3.6,3.0,1.0,8.0,,-56.0,-0.51,36.4,15.0,10.0,127.0,12.7,1.0,,,,,,,274.0,34.0,41.0,5.0,45.0,47.0,9.0,2.0,0.6,0.0265,0.0369,0.0,0.0,0.0,0.0667,0.0408,1.0,RB,00-0034349,1997-06-30,2.0,43.0,2018.0,2021.0,22.17,,,,,,
2020,Kerryon Johnson,DET,52.0,181.0,3.5,2.0,1.0,16.0,70.0,,,,26.0,19.0,187.0,9.8,1.0,,,,,,,292.0,18.0,18.0,9.0,24.0,27.0,3.0,2.0,0.1,0.0385,0.0376,0.0,0.0,0.0,0.0385,0.0302,0.0,RB,00-0034349,1997-06-30,2.0,43.0,2018.0,2021.0,23.17,,,,,,
2021,Khalil Herbert,CHI,103.0,433.0,4.2,2.0,0.0,16.0,71.0,-14.0,-0.14,38.2,16.0,14.0,96.0,6.9,0.0,,,,,,,313.0,20.0,33.0,5.0,37.0,38.0,3.0,1.0,0.15,0.0194,0.0201,0.0,0.0,0.0,0.0,0.0106,0.0,RB,00-0036906,1998-04-21,6.0,217.0,2021.0,2026.0,23.36,2021.0,4.0,5.959145,0.215715,1.489786,0.036
2022,Khalil Herbert,CHI,129.0,731.0,5.7,4.0,0.0,13.0,74.0,165.0,1.29,46.9,12.0,9.0,57.0,6.3,1.0,,,,,,,301.0,23.0,43.0,4.0,46.0,47.0,8.0,2.0,0.571,0.031,0.0322,0.0,0.0,0.0,0.0833,0.0489,0.0,RB,00-0036906,1998-04-21,6.0,217.0,2021.0,2026.0,24.36,2021.0,4.0,5.959145,0.215715,1.489786,0.036
2023,Khalil Herbert,CHI,132.0,611.0,4.6,2.0,1.0,12.0,75.0,38.0,0.29,41.9,31.0,20.0,134.0,6.7,1.0,119.0,1.13,52.0,47.0,42.0,43.0,357.0,30.0,37.0,9.0,43.0,46.0,1.0,1.0,0.067,0.0152,0.0141,1.0,1.0,1.0,0.0323,0.0337,0.0,RB,00-0036906,1998-04-21,6.0,217.0,2021.0,2026.0,25.36,2021.0,4.0,5.959145,0.215715,1.489786,0.036
2024,Khalil Herbert,CIN,36.0,130.0,3.6,1.0,0.0,12.0,68.0,,,,11.0,10.0,25.0,2.5,0.0,,,,,,,137.0,11.0,26.0,8.0,34.0,34.0,4.0,1.0,0.182,0.0278,0.0408,0.0,0.0,0.0,0.0,0.0233,0.0,RB,00-0036906,1998-04-21,6.0,217.0,2021.0,2026.0,26.37,2021.0,4.0,5.959145,0.215715,1.489786,0.036
2024,Kimani Vidal,LAC,43.0,155.0,3.6,0.0,0.0,10.0,72.0,,,,9.0,5.0,62.0,12.4,1.0,,,,,,,169.0,17.0,25.0,5.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0,0.1111,0.0625,0.0,RB,00-0039391,2001-08-28,6.0,181.0,2024.0,2026.0,23.01,2024.0,4.0,4.985527,0.244635,1.246382,0.049
2025,Kimani Vidal,LAC,155.0,643.0,4.1,3.0,0.0,13.0,69.0,75.0,0.5,36.0,22.0,16.0,136.0,8.5,1.0,197.0,0.79,45.0,60.0,55.0,57.0,481.0,37.0,32.0,5.0,36.0,37.0,7.0,2.0,0.412,0.0194,0.0237,0.0,0.0,0.0,0.0455,0.0513,0.0,RB,00-0039391,2001-08-28,6.0,181.0,2024.0,2026.0,24.01,2025.0,1.0,0.339461,0.0,0.339461,0.0
2025,Kyle Monangai,CHI,169.0,783.0,4.6,5.0,0.0,17.0,74.0,47.0,0.29,40.9,30.0,18.0,164.0,9.1,0.0,214.0,1.04,54.0,41.0,56.0,52.0,478.0,28.0,35.0,6.0,39.0,42.0,10.0,4.0,0.435,0.0294,0.0328,0.0,0.0,0.0,0.0,0.0134,0.0,RB,00-0040236,2002-06-06,7.0,233.0,2025.0,2026.0,23.24,2025.0,4.0,4.669183,0.138237,1.167296,0.03
2022,Kyren Williams,LAR,35.0,139.0,4.0,0.0,0.0,8.0,72.0,,,,12.0,9.0,76.0,8.4,0.0,,,,,,,141.0,18.0,25.0,9.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0109,0.0,RB,00-0037840,2000-08-26,5.0,164.0,2022.0,2026.0,22.02,2022.0,4.0,5.743933,0.449063,1.435983,0.078
2023,Kyren Williams,LAR,228.0,1144.0,5.0,12.0,2.0,12.0,72.0,147.0,0.65,42.7,48.0,32.0,206.0,6.4,3.0,265.0,0.81,20.0,46.0,54.0,40.0,678.0,57.0,34.0,7.0,38.0,41.0,17.0,9.0,0.63,0.0526,0.0488,3.0,3.0,1.0,0.0625,0.0606,0.0,RB,00-0037840,2000-08-26,5.0,164.0,2022.0,2026.0,23.01,2022.0,4.0,5.743933,0.449063,1.435983,0.078
2024,Kyren Williams,LAR,316.0,1299.0,4.1,14.0,3.0,16.0,72.0,0.0,0.0,39.0,40.0,34.0,182.0,5.4,2.0,316.0,0.62,40.0,64.0,21.0,29.0,888.0,56.0,36.0,5.0,39.0,40.0,20.0,12.0,0.8,0.0443,0.041,2.0,2.0,1.0,0.05,0.0498,0.0,RB,00-0037840,2000-08-26,5.0,164.0,2022.0,2026.0,24.02,2022.0,4.0,5.743933,0.449063,1.435983,0.078
2025,Kyren Williams,LAR,259.0,1252.0,4.8,10.0,2.0,17.0,74.0,145.0,0.57,45.5,50.0,36.0,281.0,7.8,3.0,335.0,1.05,60.0,99.0,20.0,52.0,772.0,45.0,34.0,6.0,38.0,40.0,17.0,8.0,0.586,0.0386,0.0387,0.0,0.0,0.0,0.06,0.0481,0.0,RB,00-0037840,2000-08-26,5.0,164.0,2022.0,2026.0,25.02,2025.0,3.0,35.600287,16.338374,11.866762,0.459
2018,Latavius Murray,MIN,140.0,578.0,4.1,6.0,0.0,16.0,,37.0,0.27,39.1,26.0,22.0,141.0,6.4,0.0,,,,,,,461.0,29.0,30.0,6.0,35.0,36.0,4.0,2.0,0.5,0.0429,0.0333,0.0,0.0,0.0,0.0,0.0081,0.0,RB,00-0030513,1990-01-18,6.0,181.0,2013.0,2023.0,28.62,2018.0,1.0,6.799097,6.204176,6.799097,0.912
